step,pos,ratio_mean,ratio_last4,ratio_last,conf
3,52,0.84765625,0.80078125,0.74609375,0.21875
3,54,0.8203125,0.8046875,0.796875,0.78125
3,56,0.8359375,0.82421875,0.8203125,0.92578125
3,57,0.875,0.890625,0.87109375,0.061767578125
3,58,0.89453125,0.92578125,0.8984375,0.1689453125
3,59,0.921875,0.9375,0.91015625,-inf
3,60,0.921875,0.9375,0.91796875,-inf
3,61,0.9296875,0.9453125,0.93359375,-inf
3,62,0.93359375,0.9453125,0.93359375,-inf
3,63,0.94140625,0.94921875,0.93359375,-inf
3,64,0.93359375,0.953125,0.93359375,-inf
3,65,0.94140625,0.95703125,0.93359375,-inf
3,66,0.94140625,0.9609375,0.93359375,-inf
3,67,0.9453125,0.9609375,0.93359375,-inf
3,68,0.9453125,0.9609375,0.9375,-inf
3,69,0.9453125,0.96484375,0.94140625,-inf
3,70,0.953125,0.9609375,0.9375,-inf
3,71,0.94921875,0.96484375,0.94140625,-inf
3,72,0.9453125,0.96875,0.9453125,-inf
3,73,0.95703125,0.96875,0.9453125,-inf
3,74,0.94921875,0.96875,0.94921875,-inf
3,75,0.9609375,0.96875,0.953125,-inf
3,76,0.953125,0.97265625,0.95703125,-inf
3,77,0.953125,0.97265625,0.9609375,-inf
3,78,0.95703125,0.97265625,0.9609375,-inf
3,79,0.953125,0.97265625,0.9609375,-inf
3,80,0.95703125,0.9765625,0.9609375,-inf
3,81,0.95703125,0.97265625,0.953125,-inf
3,82,0.9609375,0.97265625,0.953125,-inf
3,83,0.953125,0.97265625,0.953125,-inf
3,84,0.95703125,0.97265625,0.953125,-inf
3,85,0.953125,0.96875,0.94921875,-inf
3,86,0.9609375,0.96875,0.94921875,-inf
3,87,0.95703125,0.96484375,0.9453125,-inf
3,88,0.9609375,0.96875,0.9453125,-inf
3,89,0.9609375,0.96484375,0.9453125,-inf
3,90,0.953125,0.96875,0.9453125,-inf
3,91,0.95703125,0.96875,0.94921875,-inf
3,92,0.953125,0.96875,0.94921875,-inf
3,93,0.95703125,0.96875,0.953125,-inf
3,94,0.953125,0.96875,0.953125,-inf
3,95,0.953125,0.96484375,0.9453125,-inf
3,96,0.95703125,0.97265625,0.95703125,-inf
3,97,0.96484375,0.96875,0.953125,-inf
3,98,0.96484375,0.96875,0.95703125,-inf
3,99,0.9609375,0.97265625,0.9609375,-inf
3,100,0.96484375,0.97265625,0.96484375,-inf
3,101,0.9609375,0.9765625,0.96875,-inf
3,102,0.95703125,0.9765625,0.97265625,-inf
3,103,0.9609375,0.9765625,0.97265625,-inf
3,104,0.96484375,0.9765625,0.9765625,-inf
3,105,0.96484375,0.98046875,0.9765625,-inf
3,106,0.96484375,0.98046875,0.9765625,-inf
3,107,0.96484375,0.9765625,0.9765625,-inf
3,108,0.9609375,0.97265625,0.96875,-inf
3,109,0.96484375,0.9765625,0.97265625,-inf
3,110,0.95703125,0.9609375,0.94140625,-inf
3,111,0.96484375,0.98046875,0.9765625,-inf
3,112,0.96484375,0.984375,0.98046875,-inf
3,113,0.96875,0.9921875,0.9921875,-inf
3,114,0.96875,0.9921875,0.98828125,-inf
4,52,0.83203125,0.7890625,0.73046875,0.251953125
4,54,0.79296875,0.80859375,0.80859375,0.76953125
4,57,0.828125,0.87109375,0.84375,0.0703125
4,58,0.88671875,0.90625,0.89453125,0.158203125
4,59,0.90625,0.91796875,0.89453125,-inf
4,60,0.89453125,0.921875,0.91015625,-inf
4,61,0.9140625,0.9296875,0.921875,-inf
4,62,0.921875,0.93359375,0.92578125,-inf
4,63,0.92578125,0.93359375,0.921875,-inf
4,64,0.91796875,0.94140625,0.921875,-inf
4,65,0.9296875,0.9453125,0.921875,-inf
4,66,0.9296875,0.94921875,0.92578125,-inf
4,67,0.93359375,0.9453125,0.92578125,-inf
4,68,0.9375,0.94921875,0.9296875,-inf
4,69,0.93359375,0.94921875,0.9296875,-inf
4,70,0.94140625,0.953125,0.93359375,-inf
4,71,0.9375,0.953125,0.93359375,-inf
4,72,0.9375,0.95703125,0.93359375,-inf
4,73,0.9453125,0.95703125,0.9375,-inf
4,74,0.9375,0.953125,0.94140625,-inf
4,75,0.94921875,0.95703125,0.9453125,-inf
4,76,0.9453125,0.9609375,0.9453125,-inf
4,77,0.9453125,0.9609375,0.953125,-inf
4,78,0.94921875,0.96484375,0.953125,-inf
4,79,0.9453125,0.96484375,0.953125,-inf
4,80,0.9453125,0.9609375,0.94921875,-inf
4,81,0.94140625,0.9609375,0.9453125,-inf
4,82,0.953125,0.9609375,0.9453125,-inf
4,83,0.9453125,0.9609375,0.94921875,-inf
4,84,0.9453125,0.9609375,0.94921875,-inf
4,85,0.9453125,0.9609375,0.9453125,-inf
4,86,0.953125,0.9609375,0.9453125,-inf
4,87,0.94140625,0.95703125,0.9453125,-inf
4,88,0.953125,0.95703125,0.94140625,-inf
4,89,0.94921875,0.953125,0.9375,-inf
4,90,0.9453125,0.95703125,0.9375,-inf
4,91,0.9453125,0.95703125,0.9375,-inf
4,92,0.9375,0.95703125,0.9453125,-inf
4,93,0.9453125,0.95703125,0.9453125,-inf
4,94,0.9453125,0.953125,0.94140625,-inf
4,95,0.9453125,0.95703125,0.94140625,-inf
4,96,0.94921875,0.9609375,0.9453125,-inf
4,97,0.953125,0.9609375,0.94140625,-inf
4,98,0.953125,0.9609375,0.9453125,-inf
4,99,0.953125,0.96484375,0.953125,-inf
4,100,0.953125,0.96484375,0.95703125,-inf
4,101,0.953125,0.96875,0.9609375,-inf
4,102,0.94921875,0.96875,0.96484375,-inf
4,103,0.953125,0.97265625,0.96875,-inf
4,104,0.95703125,0.96875,0.96875,-inf
4,105,0.953125,0.96875,0.96875,-inf
4,106,0.9609375,0.97265625,0.96875,-inf
4,107,0.95703125,0.97265625,0.96875,-inf
4,108,0.953125,0.96484375,0.96484375,-inf
4,109,0.95703125,0.96875,0.96875,-inf
4,110,0.9453125,0.9609375,0.9453125,-inf
4,111,0.953125,0.96875,0.96484375,-inf
4,112,0.953125,0.97265625,0.96875,-inf
4,113,0.9609375,0.98828125,0.984375,-inf
4,114,0.9609375,0.98828125,0.98046875,-inf
5,52,0.80078125,0.7734375,0.71484375,0.33203125
5,57,0.8046875,0.85546875,0.8359375,0.076171875
5,58,0.8671875,0.89453125,0.8828125,0.1416015625
5,59,0.88671875,0.90625,0.88671875,-inf
5,60,0.87109375,0.9140625,0.90234375,-inf
5,61,0.90234375,0.9140625,0.91015625,-inf
5,62,0.90625,0.92578125,0.9140625,-inf
5,63,0.91015625,0.92578125,0.9140625,-inf
5,64,0.8984375,0.93359375,0.9140625,-inf
5,65,0.91015625,0.9375,0.9140625,-inf
5,66,0.91796875,0.9375,0.91796875,-inf
5,67,0.9140625,0.9375,0.91796875,-inf
5,68,0.91796875,0.94140625,0.921875,-inf
5,69,0.91796875,0.9453125,0.92578125,-inf
5,70,0.92578125,0.9453125,0.92578125,-inf
5,71,0.92578125,0.9453125,0.92578125,-inf
5,72,0.921875,0.94921875,0.92578125,-inf
5,73,0.93359375,0.9453125,0.9296875,-inf
5,74,0.921875,0.94921875,0.93359375,-inf
5,75,0.9375,0.953125,0.9375,-inf
5,76,0.9296875,0.953125,0.94140625,-inf
5,77,0.9296875,0.953125,0.9453125,-inf
5,78,0.93359375,0.95703125,0.9453125,-inf
5,79,0.93359375,0.95703125,0.9453125,-inf
5,80,0.9296875,0.953125,0.94140625,-inf
5,81,0.9296875,0.953125,0.9375,-inf
5,82,0.94140625,0.953125,0.94140625,-inf
5,83,0.9296875,0.953125,0.94140625,-inf
5,84,0.9296875,0.95703125,0.94140625,-inf
5,85,0.9296875,0.953125,0.94140625,-inf
5,86,0.9375,0.94921875,0.9375,-inf
5,87,0.9296875,0.94921875,0.94140625,-inf
5,88,0.94140625,0.953125,0.9375,-inf
5,89,0.9375,0.94921875,0.93359375,-inf
5,90,0.9296875,0.953125,0.9296875,-inf
5,91,0.93359375,0.94921875,0.9296875,-inf
5,92,0.91796875,0.94921875,0.93359375,-inf
5,93,0.93359375,0.94921875,0.9375,-inf
5,94,0.93359375,0.94921875,0.9375,-inf
5,95,0.9375,0.94921875,0.93359375,-inf
5,96,0.9375,0.953125,0.9375,-inf
5,97,0.94140625,0.953125,0.9375,-inf
5,98,0.94140625,0.953125,0.94140625,-inf
5,99,0.94140625,0.9609375,0.94921875,-inf
5,100,0.9453125,0.9609375,0.94921875,-inf
5,101,0.9453125,0.9609375,0.953125,-inf
5,102,0.93359375,0.96484375,0.9609375,-inf
5,103,0.94140625,0.96875,0.9609375,-inf
5,104,0.94921875,0.96484375,0.9609375,-inf
5,105,0.9453125,0.96875,0.96484375,-inf
5,106,0.94921875,0.96875,0.96484375,-inf
5,107,0.94921875,0.96875,0.96484375,-inf
5,108,0.94140625,0.9609375,0.9609375,-inf
5,109,0.9453125,0.96484375,0.96484375,-inf
5,110,0.9375,0.94921875,0.93359375,-inf
5,111,0.94140625,0.9609375,0.9609375,-inf
5,112,0.9453125,0.96875,0.96484375,-inf
5,113,0.94921875,0.984375,0.984375,-inf
5,114,0.953125,0.98828125,0.9765625,-inf
6,57,0.77734375,0.8359375,0.81640625,0.0732421875
6,58,0.81640625,0.875,0.8671875,0.1533203125
6,59,0.8515625,0.890625,0.86328125,-inf
6,60,0.84375,0.890625,0.87890625,-inf
6,61,0.87109375,0.90234375,0.8984375,-inf
6,62,0.87109375,0.90625,0.89453125,-inf
6,63,0.8828125,0.90625,0.8984375,-inf
6,64,0.875,0.9140625,0.8984375,-inf
6,65,0.875,0.921875,0.8984375,-inf
6,66,0.890625,0.921875,0.8984375,-inf
6,67,0.890625,0.921875,0.8984375,-inf
6,68,0.88671875,0.92578125,0.90234375,-inf
6,69,0.89453125,0.9296875,0.91015625,-inf
6,70,0.90234375,0.9296875,0.90625,-inf
6,71,0.90234375,0.92578125,0.90234375,-inf
6,72,0.8984375,0.9296875,0.90625,-inf
6,73,0.91796875,0.92578125,0.90625,-inf
6,74,0.8984375,0.9296875,0.91015625,-inf
6,75,0.91796875,0.9296875,0.9140625,-inf
6,76,0.91015625,0.9375,0.921875,-inf
6,77,0.9140625,0.9375,0.9296875,-inf
6,78,0.90234375,0.94140625,0.92578125,-inf
6,79,0.91015625,0.94140625,0.9296875,-inf
6,80,0.91796875,0.9375,0.92578125,-inf
6,81,0.90625,0.94140625,0.921875,-inf
6,82,0.92578125,0.94140625,0.921875,-inf
6,83,0.91015625,0.94140625,0.921875,-inf
6,84,0.91015625,0.94140625,0.92578125,-inf
6,85,0.90625,0.9375,0.921875,-inf
6,86,0.921875,0.9375,0.921875,-inf
6,87,0.91796875,0.93359375,0.91796875,-inf
6,88,0.921875,0.9375,0.91796875,-inf
6,89,0.921875,0.93359375,0.9140625,-inf
6,90,0.90625,0.9296875,0.91015625,-inf
6,91,0.9140625,0.9296875,0.90625,-inf
6,92,0.890625,0.921875,0.90234375,-inf
6,93,0.9140625,0.92578125,0.91015625,-inf
6,94,0.9140625,0.92578125,0.90625,-inf
6,95,0.91015625,0.9296875,0.91015625,-inf
6,96,0.9140625,0.93359375,0.9140625,-inf
6,97,0.921875,0.9296875,0.91015625,-inf
6,98,0.92578125,0.9296875,0.91015625,-inf
6,99,0.921875,0.9375,0.921875,-inf
6,100,0.9296875,0.94140625,0.9296875,-inf
6,101,0.92578125,0.9453125,0.93359375,-inf
6,102,0.91796875,0.94921875,0.94140625,-inf
6,103,0.92578125,0.953125,0.94921875,-inf
6,104,0.93359375,0.953125,0.9453125,-inf
6,105,0.93359375,0.953125,0.9453125,-inf
6,106,0.91796875,0.95703125,0.94921875,-inf
6,107,0.93359375,0.95703125,0.94921875,-inf
6,108,0.9296875,0.94921875,0.9453125,-inf
6,109,0.921875,0.953125,0.94921875,-inf
6,110,0.9296875,0.94140625,0.921875,-inf
6,111,0.9296875,0.94921875,0.94140625,-inf
6,112,0.9296875,0.95703125,0.94921875,-inf
6,113,0.9375,0.9765625,0.97265625,-inf
6,114,0.94140625,0.984375,0.97265625,-inf
7,57,0.73828125,0.77734375,0.79296875,0.375
7,59,0.8046875,0.828125,0.76953125,-inf
7,60,0.80859375,0.8125,0.79296875,-inf
7,61,0.80859375,0.8671875,0.84765625,-inf
7,62,0.84765625,0.86328125,0.8515625,-inf
7,63,0.85546875,0.87890625,0.87109375,-inf
7,64,0.8515625,0.8984375,0.8828125,-inf
7,65,0.859375,0.8984375,0.875,-inf
7,66,0.87109375,0.90625,0.87890625,-inf
7,67,0.87109375,0.9140625,0.890625,-inf
7,68,0.875,0.91796875,0.890625,-inf
7,69,0.8828125,0.921875,0.89453125,-inf
7,70,0.890625,0.921875,0.8984375,-inf
7,71,0.890625,0.921875,0.89453125,-inf
7,72,0.890625,0.92578125,0.90234375,-inf
7,73,0.90625,0.92578125,0.90234375,-inf
7,74,0.88671875,0.9296875,0.90625,-inf
7,75,0.90625,0.9296875,0.91015625,-inf
7,76,0.8984375,0.93359375,0.91796875,-inf
7,77,0.90234375,0.93359375,0.92578125,-inf
7,78,0.89453125,0.9375,0.92578125,-inf
7,79,0.90234375,0.9375,0.92578125,-inf
7,80,0.91015625,0.9375,0.921875,-inf
7,81,0.90234375,0.9375,0.9140625,-inf
7,82,0.9140625,0.9375,0.9140625,-inf
7,83,0.90234375,0.9375,0.91796875,-inf
7,84,0.8984375,0.9375,0.921875,-inf
7,85,0.89453125,0.9375,0.921875,-inf
7,86,0.9140625,0.9375,0.91796875,-inf
7,87,0.90625,0.93359375,0.91796875,-inf
7,88,0.90625,0.9296875,0.91015625,-inf
7,89,0.9140625,0.9296875,0.90625,-inf
7,90,0.8984375,0.92578125,0.90234375,-inf
7,91,0.91015625,0.9296875,0.90234375,-inf
7,92,0.8828125,0.921875,0.8984375,-inf
7,93,0.90625,0.92578125,0.90625,-inf
7,94,0.90234375,0.92578125,0.90234375,-inf
7,95,0.8984375,0.921875,0.90234375,-inf
7,96,0.91015625,0.9296875,0.90234375,-inf
7,97,0.9140625,0.92578125,0.8984375,-inf
7,98,0.9140625,0.9296875,0.90625,-inf
7,99,0.91796875,0.93359375,0.9140625,-inf
7,100,0.921875,0.9375,0.921875,-inf
7,101,0.91796875,0.94140625,0.9296875,-inf
7,102,0.90625,0.9453125,0.93359375,-inf
7,103,0.91796875,0.94921875,0.9375,-inf
7,104,0.92578125,0.9453125,0.9375,-inf
7,105,0.921875,0.94921875,0.94140625,-inf
7,106,0.90625,0.95703125,0.9453125,-inf
7,107,0.92578125,0.953125,0.94140625,-inf
7,108,0.921875,0.9453125,0.94140625,-inf
7,109,0.91796875,0.9453125,0.94140625,-inf
7,110,0.921875,0.9375,0.9140625,-inf
7,111,0.921875,0.9453125,0.9375,-inf
7,112,0.921875,0.953125,0.9453125,-inf
7,113,0.92578125,0.9765625,0.97265625,-inf
7,114,0.93359375,0.984375,0.97265625,-inf
8,59,0.78125,0.765625,0.6953125,0.76171875
8,60,0.78515625,0.7734375,0.734375,0.4296875
8,61,0.8125,0.8359375,0.82421875,0.296875
8,62,0.82421875,0.82421875,0.8125,0.3046875
8,63,0.828125,0.859375,0.859375,0.15234375
8,64,0.83984375,0.85546875,0.84375,0.10986328125
8,65,0.8359375,0.86328125,0.8359375,0.1298828125
8,66,0.8515625,0.875,0.8359375,0.0908203125
8,67,0.85546875,0.88671875,0.84375,-inf
8,68,0.8515625,0.89453125,0.85546875,-inf
8,69,0.86328125,0.8984375,0.86328125,-inf
8,70,0.8828125,0.90625,0.8671875,-inf
8,71,0.875,0.90625,0.87109375,-inf
8,72,0.875,0.91015625,0.875,-inf
8,73,0.89453125,0.9140625,0.87890625,-inf
8,74,0.87109375,0.9140625,0.8828125,-inf
8,75,0.8984375,0.9140625,0.88671875,-inf
8,76,0.8828125,0.91796875,0.890625,-inf
8,77,0.89453125,0.921875,0.8984375,-inf
8,78,0.87890625,0.92578125,0.8984375,-inf
8,79,0.890625,0.92578125,0.89453125,-inf
8,80,0.89453125,0.92578125,0.8984375,-inf
8,81,0.890625,0.921875,0.88671875,-inf
8,82,0.90625,0.921875,0.8828125,-inf
8,83,0.88671875,0.921875,0.88671875,-inf
8,84,0.8984375,0.921875,0.890625,-inf
8,85,0.88671875,0.921875,0.890625,-inf
8,86,0.90625,0.921875,0.890625,-inf
8,87,0.890625,0.9140625,0.8828125,-inf
8,88,0.8984375,0.91015625,0.875,-inf
8,89,0.90234375,0.90625,0.875,-inf
8,90,0.8828125,0.90234375,0.859375,-inf
8,91,0.90234375,0.90625,0.8671875,-inf
8,92,0.88671875,0.90625,0.86328125,-inf
8,93,0.890625,0.90625,0.8671875,-inf
8,94,0.890625,0.90625,0.87109375,-inf
8,95,0.89453125,0.90625,0.87109375,-inf
8,96,0.8984375,0.91015625,0.87109375,-inf
8,97,0.8984375,0.9140625,0.875,-inf
8,98,0.91015625,0.9140625,0.875,-inf
8,99,0.8984375,0.92578125,0.890625,-inf
8,100,0.9140625,0.92578125,0.89453125,-inf
8,101,0.90625,0.9296875,0.90234375,-inf
8,102,0.89453125,0.9296875,0.90234375,-inf
8,103,0.90625,0.9375,0.91015625,-inf
8,104,0.91796875,0.9375,0.9140625,-inf
8,105,0.91796875,0.94140625,0.921875,-inf
8,106,0.91015625,0.94140625,0.921875,-inf
8,107,0.9140625,0.9453125,0.92578125,-inf
8,108,0.9140625,0.9375,0.93359375,-inf
8,109,0.91015625,0.9453125,0.9375,-inf
8,110,0.91015625,0.93359375,0.90625,-inf
8,111,0.91796875,0.9453125,0.93359375,-inf
8,112,0.9140625,0.953125,0.94140625,-inf
8,113,0.921875,0.9765625,0.97265625,-inf
8,114,0.92578125,0.9765625,0.9609375,-inf
9,60,0.765625,0.78125,0.7734375,1.0
9,61,0.79296875,0.796875,0.78515625,0.38671875
9,62,0.7890625,0.8125,0.8203125,0.6171875
9,63,0.81640625,0.8359375,0.8359375,0.271484375
9,64,0.8125,0.84375,0.8359375,0.1923828125
9,65,0.8125,0.8359375,0.828125,0.142578125
